target_id,t_sim,x,y,z
CUBE_3,22.330,-72.762550,7.049253,-37.125156
CUBE_1,22.539,-43.237759,2.443170,29.999996
CUBE_3,22.541,-72.762550,7.127008,-33.755737
CUBE_1,22.750,-44.504307,2.460057,29.999996
CUBE_3,22.752,-72.762550,7.205020,-30.375195
CUBE_1,22.961,-45.771606,2.476955,29.999998
CUBE_3,22.963,-72.762550,7.282953,-26.998150
CUBE_1,23.172,-47.040771,2.493878,29.999998
CUBE_3,23.179,-72.762550,7.362581,-23.547596
CUBE_1,23.387,-48.326393,2.511019,29.999998
CUBE_3,23.389,-72.762550,7.440094,-20.188633
CUBE_1,23.605,-49.636677,2.528489,29.999998
CUBE_3,23.607,-69.715996,7.461650,-20.013676
CUBE_1,23.815,-50.896675,2.545289,29.999998
CUBE_3,23.817,-66.369972,7.474238,-20.302204
CUBE_1,24.024,-52.149803,2.561997,29.999998
CUBE_3,24.026,-63.040318,7.486761,-20.589310
CUBE_1,24.234,-53.410000,2.578799,29.999998
CUBE_3,24.236,-59.691982,7.499354,-20.878052
CUBE_1,24.445,-54.676651,2.595689,29.999998
CUBE_3,24.447,-56.326263,7.512013,-21.168274
CUBE_1,24.655,-55.937218,2.612495,29.999998
CUBE_3,24.658,-52.971985,7.524629,-21.457516
CUBE_1,24.865,-57.196316,2.629284,29.999998
CUBE_3,24.867,-49.631638,7.537194,-21.745541
CUBE_1,25.074,-58.448822,2.645984,29.999998
CUBE_3,25.076,-46.304211,7.549709,-22.032444
CUBE_1,25.284,-59.707867,2.662772,29.999998
CUBE_3,25.286,-43.043758,7.564914,-22.380489
CUBE_1,25.501,-61.013424,2.680180,29.999998
CUBE_3,25.504,-44.072414,7.713729,-25.705357
CUBE_1,25.714,-62.287304,2.697164,29.999998
CUBE_3,25.716,-45.760441,7.857426,-28.619774
CUBE_1,25.929,-63.577633,2.714368,29.999998
CUBE_3,25.931,-48.070709,8.003604,-31.153946
CUBE_1,26.140,-64.843887,2.731251,29.999998
CUBE_3,26.142,-50.888527,8.147029,-32.993481
CUBE_1,26.354,-66.130424,2.748406,29.999998
CUBE_3,26.357,-54.088802,8.292868,-34.195789
CUBE_1,26.576,-67.459213,2.766123,29.999998
CUBE_3,26.578,-57.579193,8.443234,-34.697025
CUBE_1,26.786,-68.718979,2.782919,29.999998
CUBE_3,26.788,-54.505615,8.498490,-34.712181
CUBE_1,26.996,-69.980675,2.799742,29.999998
CUBE_3,26.998,-51.142010,8.549129,-34.713425
CUBE_1,27.208,-71.252823,2.816705,29.999998
CUBE_3,27.210,-47.748764,8.599413,-34.713455
CUBE_1,27.417,-72.505577,2.833408,29.999998
CUBE_3,27.419,-44.409649,8.648881,-34.713455
CUBE_1,27.688,-74.129486,2.855059,29.999998
CUBE_3,27.690,-40.077236,8.713064,-34.713455
CUBE_1,27.899,-75.395531,2.871941,29.999998
CUBE_3,27.904,-36.658398,8.763713,-34.713455
CUBE_1,28.112,-76.677612,2.889034,29.999998
CUBE_3,28.115,-33.283867,8.813708,-34.713455
CUBE_1,28.322,-77.936012,2.905814,29.999998
CUBE_3,28.325,-29.916962,8.863589,-34.713455
CUBE_1,28.537,-79.223633,2.922982,29.999998
CUBE_3,28.539,-26.494518,8.914291,-34.713455
CUBE_1,28.757,-80.543243,2.940576,29.999998
CUBE_3,28.759,-22.973944,8.966447,-34.713455
CUBE_1,28.970,-81.823242,2.957644,29.999998
CUBE_3,28.973,-19.557461,9.017062,-34.713455
CUBE_1,29.181,-83.086212,2.974484,29.999998
CUBE_3,29.183,-16.192385,9.066916,-34.713455
CUBE_1,29.390,-84.342812,2.991238,29.999998
CUBE_3,29.392,-12.843112,9.116534,-34.713455
CUBE_1,29.600,-85.605003,3.008066,29.999998
CUBE_3,29.603,-9.478375,9.166383,-34.713455
CUBE_1,29.811,-86.868362,3.024912,29.999998
CUBE_3,29.813,-6.110884,9.216269,-34.713455
CUBE_1,30.020,-88.119514,3.041594,29.999998
CUBE_3,30.022,-2.776614,9.265667,-34.713455
CUBE_1,30.227,-89.366714,3.058223,29.999998
CUBE_3,30.229,0.548962,9.314933,-34.713455
CUBE_1,30.479,-90.875824,3.078345,29.999998
CUBE_3,30.481,4.572775,9.374545,-34.713455
CUBE_1,30.694,-92.167046,3.095562,29.999998
CUBE_3,30.698,8.051756,9.426087,-34.713455
CUBE_1,30.910,-93.459930,3.112800,29.999998
CUBE_3,30.912,11.467901,9.476698,-34.713455
CUBE_1,31.120,-94.719299,3.129591,29.999998
CUBE_3,31.122,14.827405,9.526469,-34.713455
CUBE_1,31.333,-95.998978,3.146653,29.999998
CUBE_3,31.335,18.238008,9.576995,-34.713455
CUBE_1,31.546,-97.274879,3.163666,29.999998
CUBE_3,31.548,21.640066,9.627395,-34.713455
CUBE_1,31.761,-98.565338,3.180871,29.999998
CUBE_3,31.763,25.082468,9.678394,-34.713455
CUBE_1,32.000,-99.947411,3.199630,30.048910
CUBE_3,32.002,28.907366,9.735057,-34.713455
CUBE_1,32.208,-99.841454,3.206644,31.294706
CUBE_3,32.211,32.242836,9.784474,-34.713455
CUBE_1,32.416,-99.735634,3.213650,32.538803
CUBE_3,32.419,35.576042,9.833856,-34.713455
CUBE_1,32.627,-99.628532,3.220744,33.798706
CUBE_3,32.629,38.942932,9.883737,-34.713455
CUBE_1,32.841,-99.519798,3.227945,35.077427
CUBE_3,32.843,42.368298,9.934481,-34.713455
CUBE_1,33.054,-99.411621,3.235107,36.349472
CUBE_3,33.056,45.766731,9.984828,-34.713455
CUBE_1,33.263,-99.305252,3.242147,37.599884
CUBE_3,33.265,49.115059,10.034432,-34.713455
CUBE_1,33.473,-99.198555,3.249213,38.854637
CUBE_3,33.475,52.470825,10.084147,-34.713455
CUBE_1,33.684,-99.091125,3.256323,40.117451
CUBE_3,33.686,55.850452,10.134216,-34.713455
CUBE_1,33.896,-98.983475,3.263450,41.383160
CUBE_3,33.898,59.237377,10.184395,-34.713455
CUBE_1,34.111,-98.874054,3.270695,42.669712
CUBE_3,34.113,62.679653,10.235389,-34.713455
CUBE_1,34.327,-98.764069,3.277977,43.963051
CUBE_3,34.329,66.142960,10.286698,-34.713455
CUBE_1,34.539,-98.656487,3.285100,45.228226
CUBE_3,34.541,69.526215,10.336821,-34.713455
CUBE_1,34.757,-98.545708,3.292434,46.530704
CUBE_3,34.759,73.012428,10.388469,-34.713455
CUBE_1,34.967,-98.438622,3.299521,47.789558
CUBE_3,34.969,76.381760,10.438382,-34.713455
CUBE_1,35.177,-98.331848,3.306589,49.044785
CUBE_3,35.179,77.201599,10.450529,-34.713455
CUBE_1,35.399,-97.710426,3.347610,49.666569
CUBE_2,35.401,-3.725736,0.292799,-204.445755
CUBE_1,35.655,-96.249039,3.445626,49.235310
CUBE_2,35.657,-3.725736,0.296246,-204.376770
CUBE_1,35.867,-95.096817,3.526534,48.704826
CUBE_2,35.869,-3.725736,0.304052,-204.220718
CUBE_1,36.080,-94.041473,3.608020,47.986012
CUBE_2,36.082,-3.725736,0.316449,-203.972778
CUBE_1,36.288,-93.099030,3.687371,47.180542
CUBE_2,36.290,-3.725736,0.332879,-203.644104
CUBE_1,36.498,-92.237640,3.767498,46.269703
CUBE_2,36.500,-3.725736,0.353293,-203.235840
CUBE_1,36.708,-91.509323,3.847937,45.239799
CUBE_2,36.710,-3.725736,0.374331,-202.815109
CUBE_1,36.921,-90.929375,3.929031,44.111465
CUBE_2,36.923,-3.725736,0.395560,-202.390625
CUBE_1,37.135,-90.473946,4.010803,42.917900
CUBE_2,37.137,-3.725736,0.416929,-201.963257
CUBE_1,37.345,-90.157227,4.090965,41.702568
CUBE_2,37.347,-3.725736,0.437904,-201.543777
CUBE_1,37.598,-90.018005,4.187521,40.194843
CUBE_2,37.600,-3.725736,0.463155,-201.038712
CUBE_1,37.829,-90.003555,4.226538,41.286999
CUBE_2,37.831,-3.725736,0.486246,-200.576828
CUBE_1,38.041,-90.002403,4.256947,42.557770
CUBE_2,38.043,-3.725736,0.507400,-200.153732
CUBE_1,38.250,-90.001160,4.287076,43.816990
CUBE_2,38.253,-3.725736,0.528352,-199.734680
CUBE_1,38.461,-90.000038,4.317146,45.077896
CUBE_2,38.463,-3.725736,0.549360,-199.314514
CUBE_1,38.679,-90.000038,4.347400,46.388355
CUBE_2,38.681,-3.725736,0.571163,-198.878601
CUBE_1,38.972,-90.000038,4.387956,48.145275
CUBE_2,38.974,-3.725736,0.600416,-198.293396
CUBE_1,39.251,-90.000038,4.426537,49.816647
CUBE_2,39.253,-3.725736,0.628242,-197.736938
CUBE_1,39.474,-90.000015,4.457517,51.159042
CUBE_2,39.482,-3.725736,0.651155,-197.278702
CUBE_1,39.691,-90.000015,4.487530,52.459602
CUBE_2,39.693,-3.725736,0.672242,-196.856888
CUBE_1,39.927,-90.000015,4.520131,53.872269
CUBE_2,39.929,-3.725736,0.695802,-196.385666
CUBE_1,40.153,-90.000015,4.551380,55.226490
CUBE_2,40.155,-3.725736,0.718347,-195.934647
CUBE_1,40.379,-90.000015,4.582688,56.583141
CUBE_2,40.385,-3.725736,0.770289,-194.895859
CUBE_1,40.599,-90.000015,4.613185,57.904671
CUBE_2,40.601,-3.725736,0.835214,-193.597458
CUBE_1,40.834,-90.000015,4.645723,59.314587
CUBE_2,40.836,-3.725736,0.905577,-192.190170
CUBE_1,41.047,-90.000008,4.675181,60.591160
CUBE_2,41.050,-3.725736,0.969506,-190.911621
CUBE_1,41.256,-90.000008,4.704092,61.844048
CUBE_2,41.258,-3.725736,1.032046,-189.660843
CUBE_1,41.465,-90.000008,4.733116,63.101780
CUBE_2,41.468,-3.725736,1.094728,-188.407181
CUBE_1,41.675,-90.000008,4.762069,64.356392
CUBE_2,41.677,-3.725736,1.157420,-187.153351
CUBE_1,41.885,-90.000008,4.791226,65.619774
CUBE_2,41.888,-3.725736,1.220586,-185.890030
CUBE_1,42.095,-90.000008,4.820238,66.876884
CUBE_2,42.097,-3.725736,1.283396,-184.633820
CUBE_1,42.304,-90.000008,4.849183,68.131210
CUBE_2,42.306,-3.819880,1.360766,-183.387390
CUBE_1,42.511,-90.000008,4.877883,69.374916
CUBE_2,42.513,-4.028191,1.439727,-182.167603
CUBE_1,42.741,-90.000008,4.909665,70.752098
CUBE_2,42.743,-4.417667,1.527514,-180.850067
CUBE_1,42.951,-90.000008,4.938776,72.013573
CUBE_2,42.953,-4.944199,1.607667,-179.708694
CUBE_1,43.165,-90.000008,4.968389,73.296860
CUBE_2,43.167,-5.637330,1.689384,-178.634521
CUBE_1,43.374,-90.000008,4.997361,74.552307
CUBE_2,43.377,-6.426785,1.769439,-177.664352
CUBE_1,43.592,-90.000008,5.027514,75.858894
CUBE_2,43.594,-7.355548,1.852436,-176.754745
CUBE_1,43.803,-90.000008,5.056729,77.124794
CUBE_2,43.805,-8.386581,1.932972,-176.025467
CUBE_1,44.013,-90.000008,5.085719,78.381088
CUBE_2,44.015,-9.488648,2.012971,-175.434402
CUBE_1,44.221,-90.000008,5.114577,79.631615
CUBE_2,44.223,-10.641744,2.092628,-174.964844
CUBE_1,44.431,-90.000008,5.143684,80.892929
CUBE_2,44.434,-11.856015,2.172880,-174.634003
CUBE_1,44.642,-90.000008,5.172788,82.154129
CUBE_2,44.644,-13.106833,2.253165,-174.502625
CUBE_1,44.851,-90.000008,5.201698,83.406975
CUBE_2,44.853,-14.358150,2.299266,-174.449020
CUBE_1,45.062,-90.000008,5.230922,84.673294
CUBE_2,45.064,-15.623195,2.316702,-174.447891
CUBE_1,45.271,-90.000008,5.259949,85.931236
CUBE_2,45.273,-16.880718,2.334035,-174.447052
CUBE_1,45.489,-90.000008,5.290021,87.234352
CUBE_2,45.491,-18.184566,2.352006,-174.446167
CUBE_1,45.711,-90.000008,5.320846,88.570076
CUBE_2,45.713,-19.520098,2.370037,-174.445831
CUBE_1,45.924,-90.000008,5.350228,89.843193
CUBE_2,45.925,-20.792936,2.387013,-174.445831
CUBE_1,46.134,-90.000008,5.379311,91.103416
CUBE_2,46.136,-22.054184,2.403835,-174.445831
CUBE_1,46.343,-90.000008,5.408290,92.359184
CUBE_2,46.345,-23.309692,2.420581,-174.445831
CUBE_1,46.556,-90.000008,5.437829,93.639359
CUBE_2,46.558,-24.590363,2.437658,-174.445831
CUBE_1,46.769,-90.000008,5.467207,94.912308
CUBE_2,46.777,-25.899117,2.455107,-174.445831
CUBE_1,46.984,-90.000008,5.497016,96.204025
CUBE_2,46.986,-27.155329,2.471859,-174.445831
CUBE_1,47.194,-90.000008,5.526027,97.461082
CUBE_2,47.196,-28.414799,2.488652,-174.445831
CUBE_1,47.404,-90.000008,5.555157,98.723450
CUBE_2,47.406,-29.676111,2.505469,-174.445831
CUBE_1,47.612,-90.000008,5.583961,99.971649
CUBE_2,47.614,-30.923662,2.522104,-174.445831
CUBE_1,47.826,-90.000008,5.613555,101.254051
CUBE_2,47.828,-32.205982,2.539201,-174.445831
CUBE_1,48.035,-90.000008,5.642495,102.508133
CUBE_2,48.037,-33.461864,2.555945,-174.445831
CUBE_1,48.245,-90.000008,5.671571,103.768066
CUBE_2,48.247,-34.721024,2.572734,-174.445831
CUBE_1,48.457,-89.916046,5.699267,104.947311
CUBE_2,48.460,-35.996662,2.589743,-174.445831
CUBE_1,48.665,-88.669823,5.703963,104.840157
CUBE_2,48.668,-37.243958,2.606374,-174.445831
CUBE_1,48.875,-87.415253,5.708691,104.732315
CUBE_2,48.877,-38.501873,2.623146,-174.445831
CUBE_1,49.089,-86.137955,5.713504,104.622566
CUBE_2,49.091,-39.785713,2.640263,-174.445831
CUBE_1,49.300,-84.874634,5.718265,104.513947
CUBE_2,49.302,-41.053143,2.657162,-174.445831
CUBE_1,49.518,-83.570190,5.723179,104.401794
CUBE_2,49.520,-42.360699,2.674596,-174.445831
CUBE_1,49.727,-82.323326,5.727875,104.294609
CUBE_2,49.729,-43.611568,2.691275,-174.445831
CUBE_1,49.940,-81.049751,5.732675,104.185104
CUBE_2,49.942,-44.891468,2.708340,-174.445831
CUBE_1,50.158,-79.747787,5.737580,104.073174
CUBE_2,50.160,-46.196632,2.725742,-174.445831
CUBE_1,50.365,-78.507019,5.742254,103.966499
CUBE_2,50.367,-47.441593,2.742342,-174.445831
CUBE_1,50.575,-77.255653,5.746968,103.858948
CUBE_2,50.579,-48.710354,2.759259,-174.445831
CUBE_1,50.788,-75.980957,5.751768,103.749390
CUBE_2,50.790,-49.976791,2.776145,-174.445831
CUBE_1,50.999,-74.719559,5.756521,103.640945
CUBE_2,51.001,-51.242535,2.793020,-174.445831
CUBE_1,51.209,-73.465279,5.761244,103.533134
CUBE_2,51.211,-52.502014,2.809814,-174.445831
CUBE_1,51.418,-72.212532,5.765963,103.425438
CUBE_2,51.420,-53.759113,2.826576,-174.445831
CUBE_1,51.627,-70.964516,5.770662,103.318199
CUBE_2,51.629,-55.012516,2.843287,-174.445831
CUBE_1,51.837,-69.709236,5.775390,103.210304
CUBE_2,51.839,-56.272266,2.860084,-174.445831
CUBE_1,52.047,-68.455429,5.780113,103.102524
CUBE_2,52.049,-57.530128,2.876855,-174.445831
CUBE_1,52.255,-67.208107,5.784811,102.995316
CUBE_2,52.257,-58.781006,2.893534,-174.445831
CUBE_1,52.466,-65.950874,5.789549,102.887222
CUBE_2,52.468,-60.043053,2.910362,-174.445831
CUBE_1,52.682,-64.657639,5.794423,102.776039
CUBE_2,52.684,-61.341656,2.927676,-174.445831
CUBE_1,52.893,-63.396458,5.799172,102.667633
CUBE_2,52.895,-62.606934,2.944547,-174.445831
CUBE_1,53.105,-62.130409,5.803943,102.558800
CUBE_2,53.107,-63.878128,2.961496,-174.445831
CUBE_1,53.315,-60.872017,5.808683,102.450645
CUBE_2,53.318,-65.141457,2.978339,-174.445831
CUBE_1,53.529,-60.442104,5.840172,101.734726
CUBE_2,53.531,-66.423782,2.995437,-174.445831
CUBE_1,53.744,-60.751675,5.895091,100.486420
CUBE_2,53.746,-67.710159,3.012589,-174.445831
CUBE_1,53.954,-61.174377,5.948756,99.305717
CUBE_2,53.956,-68.972839,3.029425,-174.445831
CUBE_1,0.290,-0.000000,0.000180,-0.003602
CUBE_2,0.292,-3.725736,0.292801,-204.445908
CUBE_1,0.539,-0.000000,0.004777,-0.095532
CUBE_2,0.541,-3.725736,0.296150,-204.512939
CUBE_1,0.749,-0.000000,0.013453,-0.269060
CUBE_2,0.751,-3.725736,0.303777,-204.665405
CUBE_1,0.962,-0.000000,0.026748,-0.534954
CUBE_2,0.963,-3.725736,0.316007,-204.909988
CUBE_1,1.175,-0.000000,0.044577,-0.891533
CUBE_2,1.184,-3.725736,0.333483,-205.259476
CUBE_1,1.397,-0.000000,0.066648,-1.332959
CUBE_2,1.399,-3.725736,0.354447,-205.678787
CUBE_1,1.608,-0.000000,0.087734,-1.754679
CUBE_2,1.610,-3.725736,0.375512,-206.100143
CUBE_1,3.919,-0.000000,0.318179,-6.363579
CUBE_3,3.921,17.237448,1.751062,-124.713486
CUBE_1,4.174,-0.000000,0.343669,-6.873375
CUBE_3,4.176,17.237448,1.756158,-124.814697
CUBE_1,4.385,-0.000000,0.364693,-7.293863
CUBE_3,4.387,17.237448,1.767727,-125.045624
CUBE_1,4.594,-0.000000,0.385564,-7.711270
CUBE_3,4.595,17.237448,1.785713,-125.405106
CUBE_1,4.802,-0.000000,0.406402,-8.128034
CUBE_3,4.806,17.237448,1.806709,-125.825150
CUBE_1,5.014,-0.000000,0.427506,-8.550125
CUBE_3,5.015,17.237448,1.827595,-126.243088
CUBE_1,5.223,-0.000000,0.448448,-8.968960
CUBE_3,5.225,17.237448,1.848465,-126.661301
CUBE_1,5.433,-0.000000,0.469400,-9.387995
CUBE_3,5.435,17.237448,1.869454,-127.080887
CUBE_1,5.643,-0.000000,0.490375,-9.807499
CUBE_3,5.645,17.237448,1.890386,-127.499237
CUBE_1,5.853,-0.000000,0.511370,-10.227392
CUBE_3,5.855,17.237448,1.911368,-127.918808
CUBE_1,6.062,-0.000000,0.532246,-10.644930
CUBE_3,6.064,17.237448,1.932248,-128.336792
CUBE_1,6.272,-0.000000,0.553221,-11.064429
CUBE_3,6.278,17.237448,1.953530,-128.762787
CUBE_1,6.487,-0.000000,0.574619,-11.492373
CUBE_3,6.489,17.237448,1.974628,-129.184784
CUBE_1,6.701,-0.000000,0.596086,-11.921721
CUBE_3,6.704,17.237448,1.996095,-129.614227
CUBE_1,6.913,-0.000000,0.617167,-12.343335
CUBE_3,6.914,17.237448,2.017124,-130.034866
CUBE_1,7.123,-0.000000,0.638208,-12.764158
CUBE_3,7.125,17.237448,2.055285,-130.797943
CUBE_1,7.331,-0.000000,0.659007,-13.180142
CUBE_3,7.333,17.237448,2.202327,-133.738785
CUBE_1,7.541,-0.000000,0.679936,-13.598726
CUBE_3,7.543,17.237448,2.369996,-137.092163
CUBE_1,7.750,-0.000000,0.700803,-14.016060
CUBE_3,7.752,17.237448,2.536819,-140.428635
CUBE_1,7.964,-0.000000,0.722158,-14.443151
CUBE_3,7.966,17.237448,2.707415,-143.840530
CUBE_1,8.182,-0.000000,0.743973,-14.879453
CUBE_3,8.184,17.618376,2.917906,-147.293945
CUBE_1,8.405,-0.000000,0.766201,-15.324033
CUBE_3,8.407,19.122133,3.144772,-150.488434
CUBE_1,8.616,-0.000000,0.787303,-15.746071
CUBE_3,8.618,21.493326,3.359619,-152.847733
CUBE_1,8.831,-0.000000,0.808825,-16.176510
CUBE_3,8.833,24.578714,3.578983,-154.309631
CUBE_1,9.042,-0.000000,0.829876,-16.597527
CUBE_3,9.044,27.906122,3.758289,-154.710388
CUBE_1,9.251,-0.000000,0.850745,-17.014900
CUBE_3,9.253,31.248358,3.804156,-154.712662
CUBE_1,9.463,-0.000000,0.871869,-17.437370
CUBE_3,9.465,34.632847,3.849661,-154.713425
CUBE_1,9.681,-0.000000,0.893658,-17.873148
CUBE_3,9.683,38.124119,3.896216,-154.713440
CUBE_1,9.899,-0.000000,0.915408,-18.308151
CUBE_3,9.901,41.607784,3.942665,-154.713440
CUBE_1,10.110,-0.000000,0.936565,-18.731300
CUBE_3,10.112,44.996346,3.987845,-154.713455
CUBE_1,10.325,-0.000000,0.958000,-19.160011
CUBE_3,10.327,48.429436,4.033620,-154.713455
CUBE_1,10.535,-0.000000,0.978997,-19.579948
CUBE_3,10.537,51.793907,4.078480,-154.713455
CUBE_1,10.772,-0.000000,1.002665,-20.053299
CUBE_3,10.774,55.586182,4.129044,-154.713455
CUBE_1,10.981,-0.000000,1.023484,-20.469669
CUBE_3,10.983,58.926701,4.173585,-154.713455
CUBE_1,11.213,-0.000000,1.046720,-20.934374
CUBE_3,11.215,62.640156,4.223096,-154.713455
CUBE_1,11.424,-0.000000,1.067776,-21.355492
CUBE_3,11.426,66.014778,4.268091,-154.713455
CUBE_1,11.635,-0.000000,1.088796,-21.775928
CUBE_3,11.637,69.380280,4.312964,-154.713455
CUBE_1,11.845,-0.000000,1.109812,-22.196238
CUBE_3,11.847,72.745979,4.357840,-154.713455
CUBE_1,12.060,-0.000000,1.131270,-22.625393
CUBE_3,12.062,76.182732,4.403664,-154.713455
CUBE_1,12.269,-0.000000,1.152181,-23.043615
CUBE_3,12.271,79.532745,4.448331,-154.713455
CUBE_1,12.483,-0.000000,1.173519,-23.470377
CUBE_3,12.485,82.952110,4.493922,-154.713455
CUBE_1,12.695,-0.000000,1.194683,-23.893665
CUBE_3,12.697,86.341125,4.539110,-154.713455
CUBE_1,12.904,-0.000000,1.215565,-24.311304
CUBE_3,12.906,89.685318,4.583698,-154.713455
CUBE_1,13.117,-0.000000,1.236839,-24.736771
CUBE_3,13.119,93.093880,4.629147,-154.713455
CUBE_1,13.329,-0.000000,1.257976,-25.159513
CUBE_3,13.330,96.478188,4.674270,-154.713455
CUBE_1,0.000,0.000000,0.000000,0.000000
CUBE_3,0.000,17.237448,1.751060,-124.713455
CUBE_2,2.818,-3.725736,0.292808,-204.446014
CUBE_1,2.820,-0.000000,0.000003,-0.000068
CUBE_2,3.070,-3.725736,0.296360,-204.517029
CUBE_1,3.072,-0.000000,0.003393,-0.067862
CUBE_2,3.278,-3.725736,0.304094,-204.671738
CUBE_1,3.280,-0.000000,0.010985,-0.219698
CUBE_2,3.490,-3.725736,0.316374,-204.917313
CUBE_1,3.492,-0.000000,0.023132,-0.462637
CUBE_2,3.709,-3.725736,0.333823,-205.266342
CUBE_1,3.711,-0.000000,0.040442,-0.808849
CUBE_2,3.937,-3.725736,0.356146,-205.712769
CUBE_1,3.939,-0.000000,0.062712,-1.254247
CUBE_3,6.381,17.237448,1.751088,-124.713974
CUBE_2,6.383,-3.725736,0.599994,-210.589783
CUBE_3,6.645,17.237448,1.757101,-124.833755
CUBE_2,6.647,-3.725736,0.626400,-211.117889
CUBE_3,6.860,17.237448,1.769677,-125.084961
CUBE_2,6.862,-3.725736,0.647839,-211.546707
CUBE_3,7.075,17.237448,1.788989,-125.471008
CUBE_2,7.077,-3.725736,0.669288,-211.975647
CUBE_3,7.286,17.237448,1.810040,-125.892059
CUBE_2,7.288,-3.725736,0.690350,-212.396820
CUBE_3,7.502,17.237448,1.831579,-126.323044
CUBE_2,7.504,-3.725736,0.711943,-212.828812
CUBE_3,7.719,17.237448,1.853226,-126.756470
CUBE_2,7.721,-3.725736,0.733619,-213.262329
CUBE_3,8.003,17.237448,1.881607,-127.323639
CUBE_2,8.005,-3.725736,0.762010,-213.830017
CUBE_3,8.234,17.237448,1.904665,-127.784714
CUBE_2,8.240,-3.725736,0.785471,-214.299301
CUBE_3,8.455,17.237448,1.926727,-128.226196
CUBE_2,8.457,-3.725736,0.807168,-214.733200
CUBE_3,8.673,17.237448,1.969445,-129.081085
CUBE_2,8.675,-3.725736,0.828893,-215.167709
CUBE_3,8.900,17.237448,2.135107,-132.394363
CUBE_2,8.903,-3.725736,0.851662,-215.623123
CUBE_3,9.111,17.237448,2.303431,-135.760880
CUBE_2,9.113,-3.725736,0.872663,-216.043213
CUBE_3,9.319,17.237448,2.469923,-139.090714
CUBE_2,9.321,-3.725736,0.893466,-216.459213
CUBE_3,9.531,17.237448,2.638847,-142.469208
CUBE_2,9.533,-3.725736,0.914584,-216.881577
CUBE_3,9.741,17.335375,2.822039,-145.819916
CUBE_2,9.743,-3.725736,0.935575,-217.301361
CUBE_3,9.952,18.268982,3.037433,-149.044632
CUBE_2,9.955,-3.725736,0.956725,-217.724396
CUBE_3,10.163,20.203978,3.251769,-151.763107
CUBE_2,10.165,-3.725736,0.977726,-218.144424
CUBE_3,10.375,22.955017,3.468102,-153.705414
CUBE_2,10.378,-3.725736,0.998982,-218.569519
CUBE_3,10.588,26.200899,3.684680,-154.617813
CUBE_2,10.590,-3.725736,1.020196,-218.993729
CUBE_3,10.800,29.584982,3.781715,-154.712402
CUBE_2,10.802,-3.725736,1.041368,-219.417160
CUBE_3,11.012,32.969116,3.827474,-154.713440
CUBE_2,11.014,-3.725736,1.062487,-219.839554
CUBE_3,11.226,36.404575,3.873287,-154.713440
CUBE_2,11.228,-3.725736,1.083929,-220.268387
CUBE_3,11.438,39.794716,3.918491,-154.713440
CUBE_2,11.440,-3.725736,1.121517,-221.020248
CUBE_3,11.668,43.465374,3.967433,-154.713440
CUBE_2,11.670,-3.725736,1.190269,-222.395294
CUBE_3,11.877,46.823597,4.012210,-154.713440
CUBE_2,11.880,-3.725736,1.253120,-223.652328
CUBE_3,12.087,50.175518,4.056901,-154.713440
CUBE_2,12.089,-3.725736,1.315937,-224.908615
CUBE_3,12.297,53.536396,4.101713,-154.713440
CUBE_2,12.299,-3.725736,1.378861,-226.167160
CUBE_3,12.506,56.872990,4.146201,-154.713440
CUBE_2,12.508,-3.725736,1.441352,-227.417023
CUBE_3,12.715,60.217857,4.190800,-154.713440
CUBE_2,12.717,-3.725736,1.503973,-228.669388
